"DT_GERACAO","HH_GERACAO","ANO_ELEICAO","CD_TIPO_ELEICAO","NM_TIPO_ELEICAO","CD_ELEICAO","DS_ELEICAO","DT_ELEICAO","SG_UF","SG_UE","NM_UE","SQ_CANDIDATO","NR_ORDEM_CANDIDATO","CD_TIPO_BEM_CANDIDATO","DS_TIPO_BEM_CANDIDATO","DS_BEM_CANDIDATO","VR_BEM_CANDIDATO","DT_ULTIMA_ATUALIZACAO","HH_ULTIMA_ATUALIZACAO"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000635208,8,79,"Outros fundos","CANEPA MACRO FUNDO DE INVESTIMENTO EM CO","13298,49","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000635208,9,79,"Outros fundos","- KADIMA II FUNDO DE INVESTIMENTO EM COTAS","6953,81","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000635208,10,79,"Outros fundos","ANGA PORTFOLIO FUNDO DE INVESTIMENTO MUL","10512,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000635208,11,79,"Outros fundos","INVEST GERAES 30 FUNDO DE INVESTIMENT","9286,41","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000635208,12,11,"Apartamento","APTO 401 DO BLOCO 02 NO COND. LE PETIT BOULEVARD DRUMONDADQUIRIDO EM MAIO/2010 ATRAVES DE FINANCIAMENTO JUNTO AVIPLAN ENGENHARIA LTDA","249903,02","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000635208,13,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","VEICULO CITROEN/C3 GLX 1.4 FLEX ANO 2011/2011","34817,92","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000635208,14,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","VEICULO FORD KA SE 1.0, VEICULO NOVO, MODELO KCJ8-M, CHASSI9BFZH55L8J8186377, RENAVAN 152233, FAB/MOD 2018/2018","42882,35","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000635208,15,31,"Ações (inclusive as provenientes de linha telefônica)","200 ACOES DA CENTRAIS ELETRICAS BRASILEIRAS SA","7296,30","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000635208,16,31,"Ações (inclusive as provenientes de linha telefônica)","200 ACOES DA AMBEV S/A","3530,10","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000635208,17,31,"Ações (inclusive as provenientes de linha telefônica)","600 ACOES DA BK BRASIL OPERAÇÃO E ASSESSORIA A RESTAURANTESS.A.","9720,54","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000635208,18,31,"Ações (inclusive as provenientes de linha telefônica)","300 ACOES DA JBS SA, CODIGO DE NEGOCIACAO BOVESPA JBSS3","7843,45","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000635208,19,31,"Ações (inclusive as provenientes de linha telefônica)","100 ACOES DO BANCO BRADESCO S.A","3472,09","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000635208,20,31,"Ações (inclusive as provenientes de linha telefônica)","200 ACOES DA CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS SA","8542,70","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000635208,21,31,"Ações (inclusive as provenientes de linha telefônica)","200 ACOES DA MINERVA S/A","2405,75","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000635209,1,12,"Casa","Casa alvenaria, Joinville/sc","173000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000635209,2,13,"Terreno","Terreno sem construção em Barra Velha/sc","40000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000635209,3,13,"Terreno","Terreno sem construção em Joinville/sc imóvel financiado pago até 31/12/2019, faltando 32 parcelas de um salãrio minomo em 01/2020","62198,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000635209,4,99,"OUTROS BENS E DIREITOS","Capital Social Banco Sicoob","260,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000635209,5,61,"Depósito bancário em conta corrente no País","Saldo conta poupança caixa economica","38381,19","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000635209,6,45,"Aplicação de renda fixa (CDB, RDB e outros)","Aplicação renda fixa Banco Sicoob","3811,21","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000635209,7,61,"Depósito bancário em conta corrente no País","Saldo em cc Banco Sicoob","2080,30","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000635209,8,63,"Dinheiro em espécie - moeda nacional","Saldo em espécie","15000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000635209,9,13,"Terreno","Terreno sem construção em Barra Velha/sc","65000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000635209,10,32,"Quotas ou quinhões de capital","Cotas Capital Social 100% empresa Sergio Vieira Fraga Contabilidade","5000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000635211,1,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","Veículo Honda Fit LXL ano 2011","33500,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000635212,1,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","VEÍCULO HONDA WRV, PLACA QIU1499.","65000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000635212,2,13,"Terreno","65% DE UM TERRENO SEM BENFEITORIAS NO LUGAR TAPERA, ZONAURBANA DO MUNICIPIO DE BALNEARIO PICARRAS.","32500,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000635212,3,32,"Quotas ou quinhões de capital","500 COTAS DE CAPITAL DA EMPRESA CERRO AZUL EMPREENDIMENTOS","500,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000635212,4,32,"Quotas ou quinhões de capital","7.100 COTAS DE CAPITAL DA EMPRESA OK EVENTOS E LAZER LTDA ME","7100,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000635212,5,79,"Outros fundos","SALDO EM CONTA POUPANCA NO BANCO BRADESCO S/A.","111,47","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000635212,6,45,"Aplicação de renda fixa (CDB, RDB e outros)","CERTIFICADO DE DEPOSITO BANCARIO (CDB) EMITIDO PELO BANCOBRADESCO S/A.","1535,25","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000635213,1,51,"Crédito decorrente de empréstimo","Empréstimo para empresa R. de Oliveira Campos","3669,40","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000635213,2,99,"OUTROS BENS E DIREITOS","Participação no capital social da empresa R. de Oliveira Campos equivalente a 100% da sociedade.","20000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000635213,3,63,"Dinheiro em espécie - moeda nacional","Numerario em poder do declarante","1500,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000635214,1,11,"Apartamento","APARTAMENTO NO 1004 E BOX DE GARAGEM NO 193 DA TORRE 01, DORESIDENCIAL HOME CLUB VENICE, SITO EM BALNEARIO PICARRAS/SC","95179,26","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000635214,2,13,"Terreno","UM TERRENO SITO A RUA OLARIA QD C LOTE 10 EM JOINVILLE SC, ADQDE CERAMICA KAESEMODEL LTDA","294316,09","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000635214,3,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","ASX MITSUBISHI ANO/MODELO 2011/2011, PLACA MIV 4707","89000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000635214,4,32,"Quotas ou quinhões de capital","500 QUOTAS CONFORME 10O ALTERACAO CONTRATUAL DA EMPRESAPANIFICADORA MAFRA","500,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000635214,5,79,"Outros fundos","BANCO BRADESCO - CADERNETA DE POUPANCA","4610,80","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000635214,6,79,"Outros fundos","BANCO BRADESCO - CONTA CORRENTE","1,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000635214,7,49,"Outras aplicações e Investimentos","XP INVESTIMENTOS - FUNDOS DE INVESTIMENTO","5065,47","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000635214,8,97,"VGBL - Vida Gerador de Benefício Livre","BANCO BRADESCO - VGBL","4694,09","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000635214,9,97,"VGBL - Vida Gerador de Benefício Livre","BANCO BRADESCO - VGBL - EM NOME DO MEU FILHO MATEUS HENRIQUEMAFRA","2433,60","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000665003,1,11,"Apartamento","1/3 DO APTO 104 SITO A R. XV DE NOVEMBRO, 104 - AMERICA JOINVILLE /SC","80000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000665003,2,11,"Apartamento","APTO ADQUIRIDO DE JANDIR JAIME GAMBIN CPF 282.297.700-34, ACORDODE DIVÓRCIO","201500,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000665004,1,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","veiculo merdes benz c250 adquirida em 05/10/2018","160000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000665004,2,99,"OUTROS BENS E DIREITOS","Emprestimo de mutuo entre Adriano (mutuante) e Bianca (Mutuario)","330000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000665004,3,79,"Outros fundos","SALDO EM CC BANCO BRADESCO S.A.","64324,77","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000665004,4,12,"Casa","64,86% de uma casa sito a rua de marseille, no 251","1135140,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000665004,5,13,"Terreno","35,14% de um terreno sito a rua de marseille anexo ao no 251","175700,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000665004,6,13,"Terreno","64,86% de um terreno sito a rua de marseille","324300,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000665004,7,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","vw/fusca 1300 ano e modelo 1968 adquirido em 15.12.2010 de paulo cesar jorge filho cpf 562.582.839-34","10000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000665004,8,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","Dodge journey rt ano fabricacao 2013 modelo 2014 adquirido em  19/02/14 de osf","129000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000665004,9,29,"Outros bens móveis","79% embarcação lanchs motorboat island style modelo 50","850000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000665004,10,29,"Outros bens móveis","21% embarcação lanchs motorboat island style modelo 50","225000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000665004,11,32,"Quotas ou quinhões de capital","quotas capital da okas adm. e participações ltda - gravadas com usufruto","9251380,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000665004,12,32,"Quotas ou quinhões de capital","Quotas de cad administração e participações","7568,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000665004,13,32,"Quotas ou quinhões de capital","Quota do capital social da luca empreendientos","1,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000665004,14,12,"Casa","35,14% de uma casa sito a rua de marseille, no 251","614860,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000665004,15,32,"Quotas ou quinhões de capital","quota do capital social da luca adm de bens","1,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000665004,16,79,"Outros fundos","Saldo aplic xp (100% pert a bianca - trans patrimonial para fins de dependencia de ir)","57727,64","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000665004,17,79,"Outros fundos","SALDO CC BBD (100% PERTENCE A BIANCA - TRANSFERENCIA PATRIMONIAL PARA FINS DE DEPENDENCIA IR)","3830,40","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000665004,18,63,"Dinheiro em espécie - moeda nacional","DINHEIRO EM ESPECIE","29000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000665004,19,79,"Outros fundos","BRADESCO - KIRTON VIDA E PREVIDENCIA S.A","25572,36","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000665004,20,97,"VGBL - Vida Gerador de Benefício Livre","BRADESCO - KIRTON VIDA PREVIDENCIA VGBL BBD (ISABELA)","25572,36","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000669925,1,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","Carro Fiat Uno Mille Fire Flex (2006)","8000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000669925,2,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","Carro Fox 1.0 (2005)","12000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000669926,1,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","Uma moto Honda C100 Biz (2005)","2000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000669965,1,12,"Casa","Geminado","160000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000669966,1,12,"Casa","GEMINADO","180000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000745825,1,11,"Apartamento","APTO 207 do Condomínio Residencial Ilha Tropical. Rua Carlos Willy Boehm, n. 618. Área total: 60 m². Inscrição Municipal (IPTU): 133002060222011. Registrado.","110000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000745825,2,21,"Veículo automotor terrestre: caminhão, automóvel, moto, etc.","Automóvel: PEUGEOT/2008 CROSS EAT6 ANO 2018/2019 ADQ. RENAVAM: 01162851187","87000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000745825,3,61,"Depósito bancário em conta corrente no País","SALDO CONTA CAPITAL SICREDI. Bem ou direito pertencente ao titular.","1159,69","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000745825,4,49,"Outras aplicações e Investimentos","SALDO APL BB AUTOMÁTICO. Bem ou direito pertencente ao titular.","44482,88","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000745825,5,61,"Depósito bancário em conta corrente no País","SALDO C/C C.E.F. Bem ou direito pertencente ao titular. Banco: 104. Agência: 1897. Conta: 00100020986-3","6924,05","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000745825,6,61,"Depósito bancário em conta corrente no País","SALDO C/C SICRED. Banco: 748 Agência: 2602 Conta: 90798-7","1767,64","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000745825,7,41,"Caderneta de poupança","SALDO POUPANÇA C.E.F. Bem ou direito pertencente ao titular. Banco: 104 Agência: 1897. Conta: 00100020986-3.","7198,24","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000745826,1,11,"Apartamento","APTO 1202. Edifício LA ISLA Residence. Rua 133, n. 134, Centro, Itapema. Inscrição Municipal (IPTU): 01010760152032. Área total: 204,7 m². Registrado","980000,00","29/10/2020","11:39:34"
"03/11/2020","21:06:34",2020,2,"Eleição Ordinária",426,"Eleições Municipais 2020","15/11/2020","SC",81795,"JOINVILLE",240000745826,2,13,"Terreno","Terreno com casa localizado à Rua Otto Pfuetzenreuter, n. 597, Casa. Área total: 511,4 m². Registrado","132000,00","29/10/2020","11:39:34"
